,movie_title,imdb_score,genres,director_name,plot_keywords,actors,movie_imdb_link,movie_titles
3163,Grace Unplugged ,6.1,Drama|Music,BradJ.Silverman,christianity|love|reference to justin bieber|reference to taylor swift|worship,ShawneeSmith|MichaelWelch|AnthonyReynolds,http://www.imdb.com/title/tt2349460/?ref_=fn_tt_tt_1,Grace Unplugged
3164,In Too Deep ,6.1,Crime|Drama|Thriller,MichaelRymer,cunnilingus|oral sex|police|sex scene|undercover,LLCoolJ|OmarEpps|NiaLong,http://www.imdb.com/title/tt0160401/?ref_=fn_tt_tt_1,In Too Deep
3165,Someone Like You... ,6.1,Comedy|Romance,TonyGoldwyn,apartment|girl in panties|roommate|thong panties|upskirt,HughJackman|EllenBarkin|CatherineDent,http://www.imdb.com/title/tt0244970/?ref_=fn_tt_tt_1,Someone Like You...
3166,The Waterboy ,6.1,Comedy|Sport,FrankCoraci,coach|college|college football|domineering mother|football,AdamSandler|ClintHoward|PeterDante,http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1,The Waterboy
3167,Flashdance ,6.1,Drama|Music|Romance,AdrianLyne,ballet school|dance|dancer|overalls|steel worker,MichaelNouri|CynthiaRhodes|LeeVing,http://www.imdb.com/title/tt0085549/?ref_=fn_tt_tt_1,Flashdance
3168,Pearl Harbor ,6.1,Action|Drama|History|Romance|War,MichaelBay,air raid|black smoke|japanese military|japanese navy|sunday,JenniferGarner|JaimeKing|Mako,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,Pearl Harbor
3169,The Monuments Men ,6.1,Drama|War,GeorgeClooney,art|art expert|nazi stolen art|soldier|world war two,BillMurray|MattDamon|BobBalaban,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,The Monuments Men
3170,I Am Number Four ,6.1,Action|Adventure|Sci-Fi|Thriller,D.J.Caruso,based on young adult novel|good versus evil|guardian|human alien|ohio,AlexPettyfer|EmilyWickersham|ReubenLangdon,http://www.imdb.com/title/tt1464540/?ref_=fn_tt_tt_1,I Am Number Four
3171,Magic Mike ,6.1,Comedy|Drama,StevenSoderbergh,bank|male nudity|male objectification|male stripper|stripper,ChanningTatum|AlexPettyfer|MatthewMcConaughey,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,Magic Mike
3172,The Killer Inside Me ,6.1,Crime|Drama|Thriller,MichaelWinterbottom,deputy|murder|revenge|sheriff|texas,LiamAiken|NedBeatty|JayR.Ferguson,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,The Killer Inside Me
3173,Shrek the Third ,6.1,Adventure|Animation|Comedy|Family|Fantasy,ChrisMiller,disney spoof|fairy tale|prince|princess|tough guy,JustinTimberlake|EricIdle|RupertEverett,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,Shrek the Third
3174,Extreme Measures ,6.1,Crime|Drama|Mystery|Thriller,MichaelApted,cartoon on tv|doctor|emergency room|hospital|nudity,J.K.Simmons|PaulGuilfoyle|BillNunn,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,Extreme Measures
3175,Love Letters ,6.1,Drama|Romance,AmyHoldenJones,1980s|affair|female protagonist|radio|woman wearing only a man's shirt,JamieLeeCurtis|SallyKirkland|AmyMadigan,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,Love Letters
3176,Cat People ,6.1,Fantasy|Horror|Thriller,PaulSchrader,cat|cat people|leopard|love|slip the undergarment,EdBegleyJr.|RubyDee|JohnHeard,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,Cat People
3177,Sugar Town ,6.1,Comedy|Music,AllisonAnders,drugs|music producer|rock music|title directed by female|vegetarian,AllySheedy|RosannaArquette|JohnDoe,http://www.imdb.com/title/tt0173390/?ref_=fn_tt_tt_1,Sugar Town
3178,Space Battleship Yamato ,6.1,Action|Adventure|Drama|Sci-Fi,TakashiYamazaki,alien|battleship|message|radiation|yamato,TakuyaKimura|MeisaKuroki|HiroyukiIkeuchi,http://www.imdb.com/title/tt1477109/?ref_=fn_tt_tt_1,Space Battleship Yamato
3179,Mercury Rising ,6.1,Action|Crime|Drama|Thriller,HaroldBecker,autistic child|boy|child in danger|fbi|nsa,BruceWillis|MikoHughes|CarriePreston,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,Mercury Rising
3180,Murder by Numbers ,6.1,Crime|Mystery|Thriller,BarbetSchroeder,disposing of a dead body|high school student|murder|sociopath|teenage boy,RyanGosling|ChrisPenn|AgnesBruckner,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,Murder by Numbers
3181,Conquest of the Planet of the Apes ,6.1,Action|Sci-Fi,J.LeeThompson,ape|future|intelligence|revolution|slave revolt,RoddyMcDowall|GordonJump|JohnRandolph,http://www.imdb.com/title/tt0068408/?ref_=fn_tt_tt_1,Conquest of the Planet of the Apes
3182,Eye for an Eye ,6.1,Crime|Drama|Thriller,JohnSchlesinger,justice|rape|self defense|support group|vigilante,JoeMantegna|BeverlyD'Angelo|PhilipBakerHall,http://www.imdb.com/title/tt0116260/?ref_=fn_tt_tt_1,Eye for an Eye
3183,August ,6.1,Drama|Romance,EldarRapaport,apartment|gay parent|job interview|male pubic hair|pubic hair,MurrayBartlett|AdrianGonzalez|EdwardConna,http://www.imdb.com/title/tt1753460/?ref_=fn_tt_tt_1,August
3184,Lockout ,6.1,Action|Adventure|Sci-Fi|Thriller,JamesMather,bodyguard|maximum security prison|outer space|president|prison,JosephGilgun|VincentRegan|JackyIdo,http://www.imdb.com/title/tt1592525/?ref_=fn_tt_tt_1,Lockout
3185,Sky Captain and the World of Tomorrow ,6.1,Action|Adventure|Mystery|Sci-Fi|Thriller,KerryConran,captain|pilot|reporter|robot|scientist,AngelinaJoliePitt|LaurenceOlivier|BaiLing,http://www.imdb.com/title/tt0346156/?ref_=fn_tt_tt_1,Sky Captain and the World of Tomorrow
3186,Fun with Dick and Jane ,6.1,Comedy|Crime,DeanParisot,animal abuse|ceo|heist|suburb|unemployment,JohnMichaelHiggins|RichardBurgi|DavidHerman,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,Fun with Dick and Jane
3187,Two Can Play That Game ,6.1,Comedy|Romance,MarkBrown,advice|battle of the sexes|lingerie|romantic rivalry|rule,Mo'Nique|VivicaA.Fox|TamalaJones,http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1,Two Can Play That Game
3188,Ed and His Dead Mother ,6.1,Comedy|Horror,JonathanWacks,based on ed gein|dog|hyperactive|macabre|zombie,SteveBuscemi|GaryFarmer|JonGries,http://www.imdb.com/title/tt0106792/?ref_=fn_tt_tt_1,Ed and His Dead Mother
3189,Dick ,6.1,Comedy,AndrewFleming,political cover up|political satire|teenage girl|white house|witness,RyanReynolds|WillFerrell|KirstenDunst,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1,Dick
3190,Save the Last Dance ,6.1,Drama|Music|Romance,ThomasCarter,dance|dancing|ghetto|hip hop|imperative in title,SeanPatrickThomas|TerryKinney|FredroStarr,http://www.imdb.com/title/tt0206275/?ref_=fn_tt_tt_1,Save the Last Dance
3191,Griff the Invisible ,6.1,Comedy|Drama|Romance|Sci-Fi,LeonFord,alter ego|awkwardness|office|scientist|superhero,MaeveDermody|PatrickBrammall|KellyPaterniti,http://www.imdb.com/title/tt1509803/?ref_=fn_tt_tt_1,Griff the Invisible
3192,Practical Magic ,6.1,Comedy|Drama|Fantasy|Romance,GriffinDunne,curse|death|island|love|magic,GoranVisnjic|DianneWiest|StockardChanning,http://www.imdb.com/title/tt0120791/?ref_=fn_tt_tt_1,Practical Magic
3193,Hit and Run ,6.1,Action|Comedy|Romance,DavidPalmer,gay cop|getaway driver|masturbation|penis|witness protection,BradleyCooper|TomArnold|BeauBridges,http://www.imdb.com/title/tt2097307/?ref_=fn_tt_tt_1,Hit and Run
3194,The Slaughter Rule ,6.1,Drama|Sport,AlexSmith,cheerleader|father son relationship|football coach|loss of father|mother son relationship,RyanGosling|CleaDuVall|EddieSpears,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,The Slaughter Rule
3195,The Purge: Election Year ,6.1,Action|Horror|Sci-Fi|Thriller,JamesDeMonaco,cathedral|minister|presidential election|reference to george washington|ritual sacrifice,FrankGrillo|JosephJulianSoria|MykeltiWilliamson,http://www.imdb.com/title/tt4094724/?ref_=fn_tt_tt_1,The Purge: Election Year
3196,Eraser ,6.1,Action|Drama|Mystery|Thriller,ChuckRussell,assassination attempt|corporate crime|rogue agent|witness|witness protection program,VanessaWilliams|JamesCoburn|RomaMaffia,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,Eraser
3197,Lifeforce ,6.1,Action|Horror|Sci-Fi|Thriller,TobeHooper,alien|halleys comet|life force|space vampire|vampire,FrankFinlay|SteveRailsback|PeterFirth,http://www.imdb.com/title/tt0089489/?ref_=fn_tt_tt_1,Lifeforce
3198,Albino Alligator ,6.1,Crime|Drama|Thriller,KevinSpacey,bar|box office flop|hostage|new orleans louisiana|police,ViggoMortensen|JoeMantegna|FayeDunaway,http://www.imdb.com/title/tt0115495/?ref_=fn_tt_tt_1,Albino Alligator
3199,My Big Fat Greek Wedding 2 ,6.1,Comedy|Family|Romance,KirkJones,family restaurant|greek|remarriage|suburb|wedding,NiaVardalos|LouisMandylor|JoeyFatone,http://www.imdb.com/title/tt3760922/?ref_=fn_tt_tt_1,My Big Fat Greek Wedding 2
3200,Dragon Blade ,6.1,Action|Adventure|Drama|History,DanielLee,child fugitive|final battle|martial art|silk road|sword,SiWonChoi|PengLin|Sung-junYoo,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,Dragon Blade
3201,Message in a Bottle ,6.1,Drama|Romance,LuisMandoki,beach|bottle|jogging|letter|love,RobinWright|JohnSavage|RaphaelSbarge,http://www.imdb.com/title/tt0139462/?ref_=fn_tt_tt_1,Message in a Bottle
3202,13 Going on 30 ,6.1,Comedy|Fantasy|Romance,GaryWinick,13 year old|13th birthday|30 year old|wish|year 1987,JenniferGarner|JudyGreer|ChristaB.Allen,http://www.imdb.com/title/tt0337563/?ref_=fn_tt_tt_1,13 Going on 30
3203,A Million Ways to Die in the West ,6.1,Comedy|Western,SethMacFarlane,dancing sheep|fetish|musical scene|racial humor|snake poison,LiamNeeson|CharlizeTheron|SethMacFarlane,http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1,A Million Ways to Die in the West
3204,Snow Flower and the Secret Fan ,6.1,Drama|History,WayneWang,car hitting pedestrian|china|fan|nineteenth century|reversal of fortune,BingbingLi|RussellWong|Ji-hyunJun,http://www.imdb.com/title/tt1541995/?ref_=fn_tt_tt_1,Snow Flower and the Secret Fan
3205,Bedtime Stories ,6.1,Comedy|Family|Fantasy|Romance,AdamShankman,2000s|bedtime story|elephant|handyman|tween girl,AdamSandler|CarmenElectra|KathrynJoosten,http://www.imdb.com/title/tt0960731/?ref_=fn_tt_tt_1,Bedtime Stories
3206,Alone with Her ,6.1,Crime|Drama|Thriller,EricNicholas,female nudity|female pubic hair|masturbation|panties|pubic hair,JordanaSpiro|AnaClaudiaTalancón|JonathonTrent,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,Alone with Her
3207,Johnny English ,6.1,Action|Adventure|Comedy,PeterHowitt,british|crown jewels|explosion|funeral|spy,KevinMcNally|NatalieImbruglia|BenMiller,http://www.imdb.com/title/tt0274166/?ref_=fn_tt_tt_1,Johnny English
3208,What Happens in Vegas ,6.1,Comedy|Romance,TomVaughan,casino|father son relationship|jackpot|judge|wedding,TreatWilliams|AndrewDaly|MichelleKrusiec,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,What Happens in Vegas
3209,Lake Mungo ,6.1,Drama|Horror|Mystery|Thriller,JoelAnderson,ghost|lake|parapsychologist|psychic|secret,TaliaZucker|RosieTraynor|MartinSharpe,http://www.imdb.com/title/tt0816556/?ref_=fn_tt_tt_1,Lake Mungo
3210,R100 ,6.1,Comedy|Drama,HitoshiMatsumoto,coma|one word title|spitting|sushi|swimming pool,LindsayKayHayward|HitoshiMatsumoto|ShinobuTerajima,http://www.imdb.com/title/tt2914838/?ref_=fn_tt_tt_1,R100
3211,The Dark Hours ,6.1,Horror|Thriller,PaulFox,brain tumor|champagne|game|psychiatrist|weekend,DovTiefenbach|JeffSeymour|GordonCurrie,http://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,The Dark Hours
3212,A Turtle's Tale: Sammy's Adventures ,6.1,Adventure|Animation|Family,BenStassen,apostrophe in title|character name in title|punctuation in title|sea turtle,EdBegleyJr.|JennyMcCarthy|StacyKeach,http://www.imdb.com/title/tt1230204/?ref_=fn_tt_tt_1,A Turtle's Tale: Sammy's Adventures
3213,Beyond the Black Rainbow ,6.1,Sci-Fi|Thriller,PanosCosmatos,exploitation|four word title|hallucinogen|lynchian|telepathy,ChrisGauthier|MarilynNorry|EvaBourne,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,Beyond the Black Rainbow
3214,The Replacement Killers ,6.1,Action|Crime|Thriller,AntoineFuqua,forger|hitman|passport|police|replacement,MiraSorvino|CliftonCollinsJr.|PatrickKilpatrick,http://www.imdb.com/title/tt0120008/?ref_=fn_tt_tt_1,The Replacement Killers
3215,Scream 2 ,6.1,Horror|Mystery,WesCraven,college|ghostface|killer|killing spree|murder,OmarEpps|JadaPinkettSmith|KevinWilliamson,http://www.imdb.com/title/tt0120082/?ref_=fn_tt_tt_1,Scream 2
3216,Murder by Numbers ,6.1,Crime|Mystery|Thriller,BarbetSchroeder,disposing of a dead body|high school student|murder|sociopath|teenage boy,RyanGosling|ChrisPenn|AgnesBruckner,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,Murder by Numbers
3217,Not Easily Broken ,6.1,Drama|Romance,BillDuke,african american protagonist|based on novel|title spoken by character,EddieCibrian|JeniferLewis|WoodHarris,http://www.imdb.com/title/tt0795438/?ref_=fn_tt_tt_1,Not Easily Broken
3218,Anatomy ,6.1,Horror|Thriller,StefanRuzowitzky,dissection|male pubic hair|medical school|medical student|train,BennoFürmann|RüdigerVogler|SebastianBlomberg,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1,Anatomy
3219,The Collection ,6.1,Action|Horror|Thriller,MarcusDunstan,booby trap|brainwashing|mercenary|serial killer|trap,DanielSharman|JohannaBraddy|LeeTergesen,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,The Collection
3220,Planet 51 ,6.1,Adventure|Animation|Comedy|Family|Sci-Fi,JorgeBlanco,alien|alien planet|astronaut|planet|teenager,DwayneJohnson|GaryOldman|JamesCorden,http://www.imdb.com/title/tt0762125/?ref_=fn_tt_tt_1,Planet 51
3221,Swing Vote ,6.1,Comedy|Drama,JoshuaMichaelStern,ballot|election|new mexico|vote|voting,MadelineCarroll|JudgeReinhold|NathanLane,http://www.imdb.com/title/tt1027862/?ref_=fn_tt_tt_1,Swing Vote
3222,The Sentinel ,6.1,Action|Crime|Thriller,ClarkJohnson,first lady|framed|investigation|president|secret service,BlairBrown|DavidRasche|MartinDonovan,http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1,The Sentinel
3223,The Golden Compass ,6.1,Adventure|Family|Fantasy,ChrisWeitz,children|epic|friend|girl|quest,ChristopherLee|EvaGreen|KristinScottThomas,http://www.imdb.com/title/tt0385752/?ref_=fn_tt_tt_1,The Golden Compass
3224,Shall We Dance ,6.1,Comedy|Drama|Romance,PeterChelsom,dance|dance competition|dance lesson|love|teacher,LisaAnnWalter|NickCannon|OmarBensonMiller,http://www.imdb.com/title/tt0358135/?ref_=fn_tt_tt_1,Shall We Dance
3225,Small Soldiers ,6.1,Action|Adventure|Comedy|Family|Sci-Fi,JoeDante,action figure|battle|computer|military|toy,KirstenDunst|DenisLeary|RobertPicardo,http://www.imdb.com/title/tt0122718/?ref_=fn_tt_tt_1,Small Soldiers
3226,Pink Flamingos ,6.1,Comedy|Crime|Horror,JohnWaters,absurd humor|egg|gross out humor|lesbian|sex,Divine|MinkStole|EdithMassey,http://www.imdb.com/title/tt0069089/?ref_=fn_tt_tt_1,Pink Flamingos
3227,Larry Crowne ,6.1,Comedy|Drama|Romance,TomHanks,bus stop|college|community college|scooter|speech class,TomHanks|RobRiggle|RandallPark,http://www.imdb.com/title/tt1583420/?ref_=fn_tt_tt_1,Larry Crowne
3228,The Mexican ,6.1,Adventure|Comedy|Crime|Romance,GoreVerbinski,curse|hostage|mexico|pistol|vomiting,J.K.Simmons|BradPitt|JuliaRoberts,http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1,The Mexican
3229,Mercury Rising ,6.1,Action|Crime|Drama|Thriller,HaroldBecker,autistic child|boy|child in danger|fbi|nsa,BruceWillis|MikoHughes|CarriePreston,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,Mercury Rising
3230,Insidious: Chapter 3 ,6.1,Fantasy|Horror|Thriller,LeighWhannell,demon|possession|psychic|supernatural|teenager,LinShaye|HayleyKiyoko|LeighWhannell,http://www.imdb.com/title/tt3195644/?ref_=fn_tt_tt_1,Insidious: Chapter 3
3231,Dragonfly ,6.1,Drama|Fantasy|Mystery|Romance|Thriller,TomShadyac,death|doctor|grave|patient|venezuela,JoeMorton|SusannaThompson|MattCraven,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1,Dragonfly
3232,Chasing Liberty ,6.1,Comedy|Romance,AndyCadiff,first daughter|photographer|prague|president|secret service agent,AnnabellaSciorra|StarkSands|TerenceMaynard,http://www.imdb.com/title/tt0360139/?ref_=fn_tt_tt_1,Chasing Liberty
3233,Antitrust ,6.1,Action|Crime|Drama|Thriller,PeterHowitt,boss|communications|computer|genius|job,TylerLabine|RichardRoundtree|NedBellamy,http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1,Antitrust
3234,Two Weeks Notice ,6.1,Comedy|Romance,MarcLawrence,developer|divorce|lawyer|love|new york city,DorianMissick|AliciaWitt|DanaIvey,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,Two Weeks Notice
3235,Jeepers Creepers ,6.1,Horror|Mystery,VictorSalva,demon|gore|record player|tattoo|wings,EileenBrennan|PatriciaBelcher|JonathanBreck,http://www.imdb.com/title/tt0263488/?ref_=fn_tt_tt_1,Jeepers Creepers
3236,Ben-Hur ,6.1,Adventure|Drama|History,TimurBekmambetov,chariot race|epic|false accusation|jerusalem|slave,MorganFreeman|AyeletZurer|MoisesArias,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,Ben-Hur
3237,Edtv ,6.1,Comedy|Drama,RonHoward,female removes her clothes|one word title|producer|television|video store,MatthewMcConaughey|AdamGoldberg|ClintHoward,http://www.imdb.com/title/tt0131369/?ref_=fn_tt_tt_1,Edtv
3238,Inkheart ,6.1,Adventure|Family|Fantasy,IainSoftley,book|escape|girl|overalls|villain,BrendanFraser|StephenGraham|JamieForeman,http://www.imdb.com/title/tt0494238/?ref_=fn_tt_tt_1,Inkheart
3239,Deep Impact ,6.1,Action|Drama|Romance|Sci-Fi|Thriller,MimiLeder,astronomer|comet|mission|president|secretary,MorganFreeman|JonFavreau|RobertDuvall,http://www.imdb.com/title/tt0120647/?ref_=fn_tt_tt_1,Deep Impact
3240,We Are Your Friends ,6.1,Drama|Music|Romance,MaxJoseph,box office flop|critically bashed|male objectification|narcissism|wannabe dj,VanessaLengies|EmilyRatajkowski|JonnyWeston,http://www.imdb.com/title/tt3787590/?ref_=fn_tt_tt_1,We Are Your Friends
3241,On the Road ,6.1,Adventure|Drama,WalterSalles,benzedrine|cactus|drugs|poem|year 1949,KristenStewart|ViggoMortensen|KirstenDunst,http://www.imdb.com/title/tt0337692/?ref_=fn_tt_tt_1,On the Road
3242,27 Dresses ,6.1,Comedy|Romance,AnneFletcher,boss|bridesmaid|friend|love|wedding,JudyGreer|BernCohen|YettaGottesman,http://www.imdb.com/title/tt0988595/?ref_=fn_tt_tt_1,27 Dresses
3243,Renaissance Man ,6.1,Comedy|Drama,PennyMarshall,army|basic training|reference to shakespeare's hamlet|teacher|u.s. army,EdBegleyJr.|CliffRobertson|LilloBrancato,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1,Renaissance Man
3244,Next Friday ,6.1,Comedy,SteveCarr,african american|flashback|marijuana joint|porn magazine|suburb,JohnWitherspoon|MikeEpps|RolandoMolina,http://www.imdb.com/title/tt0195945/?ref_=fn_tt_tt_1,Next Friday
3245,Grand Theft Parsons ,6.1,Adventure|Comedy|Drama,DavidCaffrey,guitar|hearse|manager|musician|singer,MarleyShelton|ScottAdsit|JimCodyWilliams,http://www.imdb.com/title/tt0338075/?ref_=fn_tt_tt_1,Grand Theft Parsons
3246,The Expendables 3 ,6.1,Action|Adventure|Thriller,PatrickHughes,battle|fight|mission|pg 13 sequel to r rated franchise|rescue,JasonStatham|SylvesterStallone|HarrisonFord,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,The Expendables 3
3247,Up Close & Personal ,6.1,Drama|Romance,JonAvnet,journalism|news anchor|newscast|newscaster|tv journalism,JoeMantegna|StockardChanning|RaymondCruz,http://www.imdb.com/title/tt0118055/?ref_=fn_tt_tt_1,Up Close & Personal
3248,"As Above, So Below ",6.1,Horror|Mystery|Thriller,JohnErickDowdle,archeologist|catacomb|found footage|paris france|philosopher's stone,BenFeldman|EdwinHodge|PerditaWeeks,http://www.imdb.com/title/tt2870612/?ref_=fn_tt_tt_1,"As Above, So Below"
3249,The Wedding Date ,6.1,Comedy|Romance,ClareKilner,chick flick|escort|male escort|wedding|wedding date,JackDavenport|DebraMessing|HollandTaylor,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1,The Wedding Date
3250,Maniac ,6.1,Horror|Thriller,FranckKhalfoun,exhibition|mannequin|obsession|oral sex|photographer,AmericaOlivo|NoraArnezeder|LianeBalaban,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,Maniac
3251,Grave Encounters ,6.1,Horror,ColinMinihan,ghost|ghost hunting|labyrinth|paranormal|reality show,MackenzieGray|SeanRogerson|AshleighGryzko,http://www.imdb.com/title/tt1703199/?ref_=fn_tt_tt_1,Grave Encounters
3252,Tales from the Hood ,6.1,Comedy|Horror|Thriller,RustyCundieff,child abuse|death|drugs|ku klux klan|police brutality,CorbinBernsen|ClarenceWilliamsIII|DavidAlanGrier,http://www.imdb.com/title/tt0114609/?ref_=fn_tt_tt_1,Tales from the Hood
3253,Immortals ,6.1,Action|Drama|Fantasy|Romance,TarsemSingh,burned alive|castration|olympus|torture|torture device,HenryCavill|DanielSharman|SteveByers,http://www.imdb.com/title/tt1253864/?ref_=fn_tt_tt_1,Immortals
